Block Number,X,Y,DMA,Zone,Status
2681,32.91802147,24.09491988,1,1135,water meter
2682,32.91798105,24.09484973,1,1135,water meter
2683,32.91805827,24.09482837,1,1135,water meter
2684,32.91802883,24.09474074,1,1135,water meter
2685,32.91794519,24.09475425,1,1135,water meter
2686,32.91793002,24.09468278,1,1135,water meter
2688,32.91803364,24.09465933,1,1135,illegal connection
2689,32.91812301,24.0946397,1,1135,illegal connection
2691,32.91781298,24.09478716,1,1135,water meter
2692,32.91785492,24.09488094,1,1135,water meter
2694,32.91788053,24.09495336,1,1135,water meter
2695,32.9177936,24.09497349,1,1135,illegal connection
2696,32.91774259,24.09498133,1,1135,water meter
2697,32.91772465,24.09491345,1,1135,non-user
2698,32.91777085,24.09490235,1,1135,water meter
2701,32.91771255,24.09481219,1,1135,water meter
2702,32.9176986,24.09473783,1,1135,water meter
2703,32.91779514,24.09471424,1,1135,water meter
2704,32.91780195,24.09563356,1,1135,water meter
2705,32.91788576,24.09562365,1,1135,water meter
2706,32.91798085,24.09560549,1,1135,water meter
2707,32.91806069,24.09557528,1,1135,water meter
2708,32.91808057,24.09565785,1,1135,non-user
2709,32.91810223,24.0957517,1,1135,water meter
2710,32.91811817,24.09581934,1,1135,water meter
2711,32.91803843,24.09583547,1,1135,water meter
2712,32.91795225,24.09585247,1,1135,water meter
2713,32.91787409,24.09586877,1,1135,water meter
2714,32.91785423,24.09580247,1,1135,water meter
2715,32.91782525,24.0957093,1,1135,water meter
2716,32.91817467,24.09555943,1,1135,illegal connection
2717,32.91823463,24.09554662,1,1135,illegal connection
2718,32.91831206,24.0955297,1,1135,
2719,32.91841689,24.09550804,1,1135,water meter
2720,32.91856113,24.09548038,1,1135,illegal connection
2721,32.91863944,24.09546372,1,1135,water meter
2722,32.91872257,24.09544609,1,1135,water meter
2723,32.9188086,24.09542784,1,1135,water meter
2724,32.91883492,24.0955,1,1135,water meter
2725,32.91874475,24.09552055,1,1135,water meter
2726,32.91865209,24.09554237,1,1135,water meter
2727,32.91857198,24.09556065,1,1135,water meter
2728,32.91843734,24.09558794,1,1135,water meter
2729,32.91833047,24.09560916,1,1135,water meter
2730,32.91825886,24.09562358,1,1135,water meter
2731,32.91819977,24.09563518,1,1135,water meter
2732,32.91821691,24.09574163,1,1135,water meter
2733,32.91827627,24.09572779,1,1135,water meter
2734,32.91836,24.09570835,1,1135,water meter
2735,32.91846538,24.09568389,1,1135,water meter
2736,32.91874557,24.09569457,1,1135,illegal connection
2737,32.91849049,24.09577529,1,1135,illegal connection
2738,32.91840536,24.0957952,1,1135,water meter
2739,32.91834727,24.09580908,1,1135,illegal connection
2740,32.91826749,24.0958281,1,1135,water meter
2741,32.91789924,24.09600094,1,1135,water meter
2742,32.91798112,24.09598511,1,1135,water meter
2743,32.91806314,24.09596946,1,1135,water meter
2744,32.91815208,24.0959522,1,1135,water meter
2745,32.91809939,24.0960406,1,1135,water meter
2746,32.9181185,24.09611941,1,1135,water meter
2747,32.91819405,24.09618417,1,1135,water meter
2748,32.91810106,24.09620321,1,1135,water meter
2749,32.91803967,24.09621502,1,1135,illegal connection
2750,32.91795993,24.09623111,1,1135,illegal connection
2751,32.91795012,24.09615965,1,1135,water meter
2752,32.91793223,24.09606988,1,1135,water meter
2753,32.91832711,24.09604764,1,1135,illegal connection
2754,32.91841762,24.09602787,1,1135,water meter
2755,32.91847856,24.09601955,1,1135,water meter
2756,32.91858521,24.09599998,1,1135,illegal connection
2757,32.91861058,24.09610674,1,1135,water meter
2758,32.91862574,24.09617947,1,1135,water meter
2759,32.91864383,24.09628393,1,1135,water meter
2760,32.91865846,24.0963501,1,1135,illegal connection
2761,32.91851016,24.09637539,1,1135,illegal connection
2762,32.91842168,24.09639004,1,1135,water meter
2763,32.91838849,24.09632419,1,1135,illegal connection
2764,32.91835945,24.09622262,1,1135,illegal connection
2765,32.91834153,24.09615344,1,1135,water meter
2766,32.91822785,24.09631818,1,1135,water meter
2767,32.918275,24.09638708,1,1135,water meter
2768,32.91820919,24.09640197,1,1135,water meter
2769,32.91812975,24.09642036,1,1135,water meter
2770,32.918029,24.09644445,1,1135,water meter
2771,32.91798391,24.09637203,1,1135,water meter
2772,32.91803917,24.09636033,1,1135,illegal connection
2773,32.91811599,24.09634437,1,1135,water meter
2775,32.91888015,24.09606359,1,1135,water meter
2776,32.91916587,24.09590585,1,1135,
2777,32.91909987,24.09634332,1,1135,water meter
2778,32.91923898,24.09634074,1,1135,water meter
2779,32.91933722,24.09633219,1,1135,water meter
2780,32.91965969,24.09583153,1,1135,illegal connection
2781,32.91974946,24.09584593,1,1135,illegal connection
2782,32.91982329,24.09585836,1,1135,water meter
2783,32.91991497,24.09587046,1,1135,non-user
2784,32.92005722,24.09589318,1,1135,non-user
2786,32.92009151,24.0959704,1,1135,illegal connection
2787,32.92000229,24.09595889,1,1135,non-user
2788,32.91991844,24.09594811,1,1135,water meter
2789,32.91983045,24.09593777,1,1135,water meter
2790,32.91973684,24.09592399,1,1135,illegal connection
2791,32.91964255,24.09591201,1,1135,water meter
2792,32.91962508,24.09603217,1,1135,water meter
2793,32.91969093,24.09604294,1,1135,water meter
2794,32.91977359,24.09605518,1,1135,illegal connection
2795,32.91986173,24.09606822,1,1135,water meter
2796,32.91993758,24.09607967,1,1135,illegal connection
2797,32.9200436,24.09609515,1,1135,illegal connection
2798,32.91988973,24.09617077,1,1135,water meter
2799,32.91975197,24.09615299,1,1135,water meter
2800,32.91962803,24.09613691,1,1135,water meter
2801,32.91964793,24.09624828,1,1135,water meter
2802,32.91979302,24.09626206,1,1135,illegal connection
2803,32.91989496,24.09627105,1,1135,water meter
2804,32.91984963,24.09634994,1,1135,water meter
2805,32.91973776,24.09633928,1,1135,illegal connection
2806,32.91961639,24.09633133,1,1135,water meter
2807,32.91958629,24.09643376,1,1135,water meter
2808,32.91967104,24.09643603,1,1135,water meter
2809,32.91958445,24.09650494,1,1135,illegal connection
2810,32.91958728,24.09659126,1,1135,water meter
2811,32.9195958,24.09668888,1,1135,water meter
2812,32.91960694,24.09677804,1,1135,illegal connection
2813,32.91975994,24.09658651,1,1135,illegal connection
2814,32.91975479,24.09667917,1,1135,illegal connection
2815,32.9197551,24.09675613,1,1135,illegal connection
2816,32.91997441,24.09690122,1,1135,illegal connection
2817,32.91984947,24.09690165,1,1135,illegal connection
2818,32.91975429,24.09702593,1,1135,illegal connection
2819,32.91969539,24.09689619,1,1135,illegal connection
2820,32.91962924,24.09690432,1,1135,water meter
2821,32.91955098,24.09690706,1,1135,water meter
2822,32.91946758,24.09685863,1,1135,water meter
2823,32.91934436,24.09686745,1,1135,water meter
2824,32.91935223,24.09680419,1,1135,illegal connection
2825,32.91946153,24.09669166,1,1135,illegal connection
2826,32.91936175,24.09665705,1,1135,illegal connection
2827,32.919264,24.09665754,1,1135,illegal connection
2828,32.91917064,24.09665964,1,1135,water meter
2829,32.91908841,24.09666164,1,1135,water meter
2830,32.91908802,24.09654006,1,1135,water meter
2831,32.91920604,24.09653186,1,1135,water meter
2832,32.919377,24.09652045,1,1135,illegal connection
2833,32.91945188,24.09651336,1,1135,water meter
2834,32.91894844,24.09663012,1,1135,water meter
2835,32.91885694,24.09665953,1,1135,water meter
2836,32.91885026,24.09657911,1,1135,water meter
2837,32.9188429,24.09649062,1,1135,illegal connection
2838,32.91883791,24.0964234,1,1135,water meter
2839,32.91893237,24.09642271,1,1135,water meter
2840,32.91893761,24.09649244,1,1135,water meter
2841,32.9189424,24.09655027,1,1135,illegal connection
2842,32.91873344,24.09667515,1,1135,water meter
2843,32.91864523,24.0967065,1,1135,water meter
2844,32.9186381,24.09663012,1,1135,illegal connection
2845,32.91863186,24.09656628,1,1135,water meter
2846,32.91862498,24.0964886,1,1135,water meter
2847,32.91870771,24.09644607,1,1135,water meter
2848,32.91871343,24.09649707,1,1135,illegal connection
2849,32.91872194,24.09657084,1,1135,illegal connection
2850,32.91851014,24.09670519,1,1135,water meter
2851,32.91842538,24.09672188,1,1135,water meter
2852,32.91841544,24.09664086,1,1135,illegal connection
2853,32.91840629,24.09656753,1,1135,water meter
2854,32.91839861,24.09649853,1,1135,water meter
2855,32.91848929,24.09648652,1,1135,water meter
2856,32.91849553,24.09655634,1,1135,illegal connection
2857,32.91850202,24.09662191,1,1135,water meter
2858,32.91831068,24.09675701,1,1135,water meter
2859,32.91822168,24.09674479,1,1135,non-user
2860,32.91821023,24.09665554,1,1135,water meter
2861,32.91820182,24.09659428,1,1135,water meter
2862,32.91819739,24.09654123,1,1135,non-user
2863,32.91828086,24.09652459,1,1135,water meter
2864,32.91828995,24.09659754,1,1135,illegal connection
2865,32.91830143,24.09668586,1,1135,
2866,32.91802,24.09668355,1,1135,water meter
2867,32.91791151,24.09670548,1,1135,illegal connection
2868,32.91789253,24.09662269,1,1135,water meter
2869,32.9179999,24.09660282,1,1135,water meter
2870,32.91803647,24.0967836,1,1135,water meter
2871,32.91805649,24.09688212,1,1135,water meter
2872,32.91807746,24.0969903,1,1135,water meter
2874,32.91809661,24.09709741,1,1135,water meter
2875,32.91810862,24.09717351,1,1135,water meter
2876,32.91811666,24.09724412,1,1135,water meter
2877,32.91799708,24.09727555,1,1135,illegal connection
2878,32.91791024,24.09728876,1,1135,illegal connection
2879,32.9179496,24.09718797,1,1135,water meter
2880,32.91794385,24.09709219,1,1135,illegal connection
2881,32.91793788,24.0970086,1,1135,water meter
2882,32.91792836,24.09692737,1,1135,water meter
2883,32.91791723,24.09680331,1,1135,illegal connection
2884,32.91827998,24.09687872,1,1135,water meter
2885,32.9183915,24.09687318,1,1135,illegal connection
2886,32.91848276,24.09686024,1,1135,illegal connection
2887,32.91856664,24.09684144,1,1135,water meter
2888,32.91857465,24.09692339,1,1135,illegal connection
2889,32.91857924,24.09702104,1,1135,water meter
2890,32.91858036,24.09709724,1,1135,water meter
2891,32.91848356,24.09709849,1,1135,water meter
2892,32.91840673,24.0971074,1,1135,non-user
2893,32.91831685,24.09713186,1,1135,water meter
2894,32.91830679,24.09705516,1,1135,water meter
2895,32.91829058,24.09695208,1,1135,illegal connection
2896,32.91884616,24.09678502,1,1135,water meter
2897,32.91891941,24.0968661,1,1135,water meter
2898,32.91892412,24.09694957,1,1135,illegal connection
2899,32.91892646,24.09701325,1,1135,illegal connection
2900,32.918813,24.09701885,1,1135,water meter
2902,32.91880214,24.09693654,1,1135,water meter
2904,32.91879593,24.09685435,1,1135,water meter
2905,32.91904331,24.09682134,1,1135,illegal connection
2906,32.91911774,24.09681967,1,1135,water meter
2907,32.91919244,24.09681541,1,1135,illegal connection
2908,32.91916764,24.09691514,1,1135,water meter
2909,32.91916187,24.09702752,1,1135,water meter
2910,32.91907451,24.09702817,1,1135,water meter
2911,32.91907002,24.09691908,1,1135,illegal connection
2912,32.91931598,24.09697253,1,1135,water meter
2913,32.91937912,24.0970012,1,1135,water meter
2914,32.91943444,24.09703401,1,1135,water meter
2915,32.91949554,24.09705931,1,1135,illegal connection
2916,32.9195549,24.09709202,1,1135,illegal connection
2917,32.91963914,24.0971273,1,1135,illegal connection
2918,32.91972385,24.09715901,1,1135,illegal connection
2919,32.91980897,24.09724608,1,1135,illegal connection
2920,32.92033998,24.09738676,1,1135,water meter
2921,32.92069274,24.09750321,1,1135,water meter
2922,32.9208116,24.09754161,1,1135,illegal connection
2923,32.92090587,24.0975636,1,1135,water meter
2924,32.92056916,24.09749133,1,1135,illegal connection
2925,32.91991889,24.09729117,1,1135,water meter
2926,32.91989619,24.09735783,1,1135,water meter
2927,32.9198869,24.09738149,1,1135,illegal connection
2928,32.91976034,24.09733953,1,1135,illegal connection
2930,32.91960784,24.09722874,1,1135,water meter
2931,32.9194785,24.09715865,1,1135,water meter
2932,32.9194136,24.09712251,1,1135,water meter
2933,32.91936089,24.09709923,1,1135,water meter
2934,32.91929474,24.0970629,1,1135,water meter
2935,32.92075538,24.09770171,1,1135,water meter
2936,32.92063843,24.09788118,1,1135,illegal connection
2938,32.92066559,24.09771447,1,1135,water meter
2939,32.92060221,24.09769798,1,1135,illegal connection
2940,32.92052485,24.09764961,1,1135,water meter
2941,32.92042327,24.09763312,1,1135,water meter
2942,32.9203175,24.0976134,1,1135,illegal connection
2943,32.92020753,24.09759208,1,1135,illegal connection
2944,32.92006212,24.09766654,1,1135,water meter
2945,32.91994855,24.09764042,1,1135,water meter
2946,32.91997694,24.09754273,1,1135,illegal connection
2947,32.92009021,24.09756862,1,1135,illegal connection
2948,32.91983483,24.09759619,1,1135,illegal connection
2949,32.9197238,24.09757674,1,1135,water meter
2950,32.91961288,24.09753943,1,1135,illegal connection
2951,32.91948938,24.09751956,1,1135,water meter
2952,32.91954045,24.09745765,1,1135,water meter
2953,32.91954762,24.09732423,1,1135,water meter
2954,32.91944673,24.09740023,1,1135,water meter
2955,32.91937764,24.0974705,1,1135,water meter
2956,32.91931284,24.09741511,1,1135,water meter
2957,32.91924463,24.09738461,1,1135,illegal connection
2958,32.91915297,24.09734169,1,1135,illegal connection
2959,32.91901267,24.09741499,1,1135,illegal connection
2960,32.91892279,24.0974235,1,1135,illegal connection
2961,32.91905345,24.09728362,1,1135,water meter
2962,32.9189318,24.09731838,1,1135,illegal connection
2963,32.91892419,24.09725984,1,1135,illegal connection
2964,32.91886535,24.09716508,1,1135,water meter
2965,32.91895994,24.0971678,1,1135,water meter
2966,32.91905302,24.09717277,1,1135,water meter
2967,32.91913267,24.0971839,1,1135,water meter
2968,32.91921299,24.09720851,1,1135,water meter
2969,32.91930326,24.0972472,1,1135,illegal connection
2970,32.91940476,24.0973021,1,1135,illegal connection
2971,32.9196071,24.09739974,1,1135,non-user
2972,32.91967777,24.09745339,1,1135,illegal connection
2973,32.91975817,24.09749185,1,1135,illegal connection
2974,32.91985599,24.09751464,1,1135,water meter
2975,32.918776,24.09748128,1,1135,illegal connection
2976,32.91867347,24.09748798,1,1135,water meter
2977,32.91859184,24.09750948,1,1135,illegal connection
2978,32.91852635,24.09754247,1,1135,water meter
2979,32.91849896,24.0974691,1,1135,water meter
2980,32.91846154,24.097366,1,1135,illegal connection
2981,32.91843404,24.09729228,1,1135,water meter
2982,32.91851439,24.09729102,1,1135,water meter
2983,32.91859614,24.0972688,1,1135,water meter
2984,32.91869446,24.09721881,1,1135,water meter
2985,32.91871849,24.09730079,1,1135,illegal connection
2986,32.91874792,24.0973938,1,1135,water meter
2987,32.91930967,24.09762628,1,1135,water meter
2988,32.91967472,24.097845,1,1135,water meter
2989,32.92002308,24.09781287,1,1135,illegal connection
2990,32.92001175,24.09791136,1,1135,water meter
2991,32.92008199,24.09806779,1,1135,illegal connection
2992,32.92019673,24.09811471,1,1135,illegal connection
2993,32.92030503,24.09815896,1,1135,water meter
2994,32.9203758,24.09829731,1,1135,illegal connection
2995,32.9203036,24.09836663,1,1135,illegal connection
2996,32.92013397,24.09833245,1,1135,water meter
2998,32.91992084,24.09836806,1,1135,non-user
2999,32.91986575,24.09836876,1,1135,non-user
3000,32.91976737,24.09843426,1,1135,non-user
3001,32.91978075,24.098296,1,1135,water meter
3002,32.91978855,24.09820616,1,1135,non-user
3003,32.91979568,24.09812891,1,1135,water meter
3004,32.91990392,24.09820076,1,1135,illegal connection
3005,32.92001487,24.09828914,1,1135,non-user
3006,32.92014638,24.0982518,1,1135,non-user
3010,32.91953274,24.09840813,1,1134,illegal connection
3011,32.91955217,24.09829384,1,1134,water meter
3012,32.91937408,24.09839053,1,1134,water meter
3013,32.91928323,24.09840761,1,1134,illegal connection
3014,32.91930754,24.09833744,1,1134,illegal connection
3015,32.91936616,24.09825548,1,1134,water meter
3017,32.91940093,24.09815111,1,1134,illegal connection
3018,32.91943062,24.09804882,1,1134,water meter
3019,32.91946004,24.09796382,1,1134,water meter
3020,32.91925451,24.09781814,1,1134,illegal connection
3023,32.91921025,24.09805849,1,1134,water meter
3024,32.91917349,24.09817996,1,1134,non-user
3025,32.91914707,24.09828195,1,1134,non-user
3026,32.91911442,24.09837776,1,1134,non-user
3027,32.91913115,24.09849129,1,1134,illegal connection
3028,32.9191035,24.09859625,1,1134,water meter
3029,32.91926553,24.09851169,1,1134,water meter
3030,32.9193313,24.09851404,1,1134,illegal connection
3031,32.91942064,24.09852206,1,1134,water meter
3032,32.91951897,24.09852813,1,1134,water meter
3033,32.91943896,24.09858742,1,1134,water meter
3034,32.91941564,24.09863447,1,1134,illegal connection
3035,32.91939051,24.09870066,1,1134,water meter
3036,32.91930611,24.09871767,1,1134,water meter
3037,32.91916164,24.09872512,1,1134,illegal connection
3039,32.9190405,24.0986894,1,1134,illegal connection
3040,32.91894554,24.09864697,1,1134,water meter
3041,32.91886738,24.09860921,1,1134,water meter
3042,32.91880072,24.09857796,1,1134,water meter
3044,32.91873768,24.09854833,1,1134,water meter
3045,32.91881657,24.09847754,1,1134,illegal connection
3046,32.91883988,24.09844571,1,1134,water meter
3047,32.91886782,24.09840368,1,1134,water meter
3048,32.91897791,24.09852945,1,1134,illegal connection
3049,32.91904227,24.09845388,1,1134,illegal connection
3050,32.91900058,24.09832722,1,1134,water meter
3051,32.91892228,24.09829538,1,1134,water meter
3052,32.91900499,24.09822753,1,1134,water meter
3053,32.91903103,24.09817912,1,1134,water meter
3054,32.91907089,24.09811412,1,1134,illegal connection
3055,32.91916565,24.09799771,1,1134,illegal connection
3056,32.91921845,24.09790673,1,1134,water meter
3058,32.91903552,24.0977714,1,1134,water meter
3059,32.91901536,24.09786484,1,1134,water meter
3060,32.91897929,24.09796299,1,1134,water meter
3061,32.91891888,24.09806753,1,1134,water meter
3062,32.9188483,24.09817555,1,1134,water meter
3063,32.91878273,24.09827382,1,1134,water meter
3064,32.91870838,24.09833731,1,1134,water meter
3065,32.91870734,24.09825562,1,1134,illegal connection
3066,32.91874972,24.09817568,1,1134,water meter
3067,32.91878664,24.09810379,1,1134,water meter
3068,32.9188225,24.09803247,1,1134,illegal connection
3069,32.91885108,24.09795668,1,1134,water meter
3070,32.91888088,24.0978616,1,1134,water meter
3072,32.91890214,24.09775479,1,1134,water meter
3073,32.91888762,24.09764616,1,1134,water meter
3074,32.91901507,24.09765493,1,1134,water meter
3075,32.91869845,24.09772127,1,1135,illegal connection
3076,32.91849298,24.09776237,1,1135,water meter
3077,32.91849031,24.09770068,1,1135,water meter
3078,32.91840858,24.09760053,1,1135,illegal connection
3079,32.91872703,24.09788744,1,1135,water meter
3081,32.91863843,24.09798529,1,1135,illegal connection
3083,32.91859534,24.09810177,1,1134,
3084,32.91856905,24.09822204,1,1135,water meter
3085,32.91855521,24.098301,1,1135,water meter
3086,32.91854394,24.0983822,1,1135,water meter
3087,32.91853581,24.09845603,1,1135,water meter
3088,32.91852705,24.0985369,1,1135,water meter
3089,32.91850615,24.09871457,1,1134,water meter
3090,32.91849056,24.09882164,1,1135,water meter
3091,32.91839737,24.09883833,1,1135,water meter
3092,32.91826583,24.09882818,1,1135,water meter
3093,32.9181892,24.098782,1,1135,water meter
3094,32.91810835,24.09877834,1,1135,water meter
3095,32.91801659,24.09877295,1,1135,illegal connection
3096,32.91791735,24.0987686,1,1135,illegal connection
3097,32.9178223,24.09880601,1,1135,water meter
3098,32.91781443,24.09873011,1,1134,water meter
3099,32.91780455,24.09864876,1,1134,water meter
3100,32.91778999,24.09855826,1,1134,water meter
3101,32.91778851,24.0984608,1,1134,water meter
3102,32.91775682,24.09835797,1,1134,water meter
3103,32.9178272,24.09829274,1,1134,water meter
3105,32.91797213,24.09830243,1,1134,water meter
3107,32.91794482,24.0981384,1,1134,water meter
3108,32.91803979,24.09804616,1,1135,water meter
3110,32.9178384,24.09807621,1,1135,water meter
3111,32.91787166,24.09797877,1,1135,water meter
3112,32.91788848,24.09789883,1,1135,illegal connection
3113,32.91806271,24.09795288,1,1135,water meter
3114,32.91813591,24.09786758,1,1135,illegal connection
3115,32.91806315,24.09783606,1,1135,illegal connection
3116,32.91798699,24.09781949,1,1135,water meter
3118,32.91792268,24.09776173,1,1135,water meter
3119,32.91793056,24.09766787,1,1135,water meter
3120,32.91788266,24.09757394,1,1135,water meter
3121,32.91799014,24.09758113,1,1135,water meter
3122,32.91811334,24.09754217,1,1135,water meter
3123,32.91799379,24.09747743,1,1135,water meter
3124,32.91789028,24.09747454,1,1135,water meter
3125,32.91789995,24.09738598,1,1135,illegal connection
3126,32.91801459,24.09737816,1,1135,water meter
3127,32.9181184,24.09737026,1,1135,
3128,32.91811046,24.09745882,1,1135,illegal connection
3129,32.91811718,24.09763045,1,1135,illegal connection
3130,32.91811902,24.09771469,1,1135,illegal connection
3131,32.91811991,24.09778489,1,1135,water meter
3132,32.9180912,24.09813387,1,1135,water meter
3133,32.91806768,24.09819364,1,1135,water meter
3134,32.91811532,24.09824237,1,1135,illegal connection
3135,32.91811502,24.09829883,1,1135,water meter
3136,32.91811375,24.09836046,1,1135,illegal connection
3137,32.91810701,24.09842104,1,1135,water meter
3138,32.91810717,24.09848931,1,1135,water meter
3139,32.91800924,24.0984477,1,1135,water meter
3140,32.91793165,24.09843746,1,1135,non-user
3144,32.91791331,24.09860401,1,1135,non-user
3145,32.91800221,24.09861946,1,1135,water meter
3146,32.91815209,24.09862628,1,1134,water meter
3147,32.9182857,24.09875316,1,1135,illegal connection
3148,32.91839748,24.09872906,1,1135,water meter
3149,32.91842923,24.09862828,1,1135,illegal connection
3150,32.91843675,24.09853219,1,1134,non-user
3151,32.91844866,24.09840305,1,1135,water meter
3152,32.91845591,24.09829545,1,1135,illegal connection
3153,32.91845756,24.09822332,1,1135,illegal connection
3154,32.91845681,24.09815384,1,1135,illegal connection
3155,32.91845991,24.098075,1,1135,illegal connection
3156,32.91846551,24.09799634,1,1135,water meter
3157,32.91847088,24.09793234,1,1135,illegal connection
3158,32.91847202,24.09786672,1,1135,water meter
3159,32.91854684,24.09787531,1,1135,water meter
3160,32.91865674,24.09788168,1,1135,water meter
3161,32.9182493,24.09734205,1,1135,water meter
3162,32.91828086,24.09750106,1,1135,illegal connection
3163,32.9182901,24.09756992,1,1135,water meter
3164,32.91829652,24.0976346,1,1135,
3165,32.91830222,24.0977198,1,1135,water meter
3166,32.91833796,24.09782154,1,1135,water meter
3167,32.91829596,24.09793176,1,1135,illegal connection
3168,32.91833435,24.09804839,1,1135,illegal connection
3169,32.91833368,24.09816332,1,1135,water meter
3170,32.91833483,24.09826217,1,1135,illegal connection
3171,32.91833583,24.09835317,1,1135,water meter
3172,32.91833472,24.09842906,1,1135,water meter
3173,32.91832882,24.09851326,1,1135,illegal connection
3174,32.91825945,24.09850811,1,1135,water meter
3175,32.91826196,24.09842975,1,1135,water meter
3176,32.91825774,24.0983582,1,1135,illegal connection
3177,32.91825474,24.09826316,1,1135,illegal connection
3178,32.91825126,24.09816537,1,1135,water meter
3179,32.91825011,24.09809039,1,1135,illegal connection
3180,32.91824863,24.09802117,1,1135,illegal connection
3182,32.91825757,24.09782325,1,1135,illegal connection
3184,32.92008403,24.09851823,1,1134,illegal connection
3185,32.91997914,24.09855108,1,1134,water meter
3186,32.91983964,24.09859473,1,1134,water meter
3187,32.91976105,24.09861831,1,1134,illegal connection
3188,32.91963901,24.09866801,1,1134,water meter
3189,32.91954672,24.09871309,1,1134,illegal connection
3190,32.919474,24.0988216,1,1134,illegal connection
3191,32.91954766,24.09883397,1,1134,illegal connection
3192,32.91972586,24.09881655,1,1134,non-user
3193,32.91969084,24.09895894,1,1134,water meter
3194,32.91959906,24.09897324,1,1134,water meter
3195,32.919498,24.09898879,1,1134,illegal connection
3196,32.91940891,24.09901274,1,1134,water meter
3197,32.91931988,24.09895932,1,1134,non-user
3198,32.9193543,24.0988552,1,1134,water meter
3199,32.91924756,24.09885918,1,1134,
3200,32.91911513,24.09888114,1,1134,water meter
3201,32.91904487,24.09899053,1,1134,non-user
3202,32.91901099,24.09906892,1,1134,water meter
3203,32.91893828,24.09917535,1,1134,illegal connection
3204,32.91892924,24.09905518,1,1134,water meter
3205,32.91895047,24.09896025,1,1134,illegal connection
3206,32.91900752,24.09884266,1,1134,water meter
3207,32.91887475,24.09880884,1,1134,water meter
3208,32.91881196,24.09893014,1,1134,water meter
3209,32.91880241,24.0990466,1,1134,water meter
3210,32.91880189,24.09916513,1,1134,water meter
3211,32.91883462,24.09925681,1,1134,illegal connection
3212,32.91889111,24.09934735,1,1134,water meter
3213,32.91895789,24.0993936,1,1134,illegal connection
3214,32.9190343,24.09944285,1,1134,illegal connection
3215,32.91910238,24.09947951,1,1134,illegal connection
3216,32.91915971,24.09951254,1,1134,water meter
3217,32.91927588,24.09956935,1,1134,illegal connection
3219,32.9194503,24.09966194,1,1134,water meter
3220,32.91912752,24.09938643,1,1134,water meter
3221,32.91917256,24.09935242,1,1134,illegal connection
3222,32.91928048,24.09943255,1,1134,water meter
3223,32.91956789,24.0999535,1,1134,water meter
3224,32.91948988,24.09988357,1,1134,water meter
3225,32.91940876,24.09981973,1,1134,water meter
3226,32.91931173,24.09975575,1,1134,water meter
3227,32.91922038,24.09970223,1,1134,water meter
3228,32.91912258,24.09964782,1,1134,water meter
3229,32.91902372,24.09958998,1,1134,illegal connection
3230,32.91890954,24.09951975,1,1134,illegal connection
3231,32.91879403,24.09945846,1,1134,water meter
3233,32.91868878,24.0993893,1,1134,illegal connection
3234,32.91861021,24.0993349,1,1134,illegal connection
3235,32.91853832,24.0992802,1,1134,illegal connection
3236,32.91845517,24.09919384,1,1134,illegal connection
3238,32.91832271,24.09915919,1,1134,illegal connection
3239,32.91834143,24.09907793,1,1134,water meter
3240,32.91837812,24.09901047,1,1134,illegal connection
3241,32.91845473,24.09896278,1,1134,water meter
3242,32.91836324,24.0989408,1,1134,illegal connection
3243,32.91816708,24.09896044,1,1134,water meter
3244,32.91824615,24.09896227,1,1134,water meter
3245,32.91820125,24.09906104,1,1134,water meter
3246,32.918174,24.09919323,1,1134,illegal connection
3247,32.91811091,24.09924068,1,1134,illegal connection
3248,32.91809797,24.0993714,1,1134,non-user
3249,32.91813925,24.09944375,1,1134,non-user
3250,32.9180185,24.09928347,1,1134,illegal connection
3252,32.91807255,24.09895603,1,1134,illegal connection
3253,32.91805213,24.09907674,1,1134,illegal connection
3255,32.91793054,24.09914181,1,1134,water meter
3256,32.91791071,24.09902885,1,1134,illegal connection
3257,32.91789754,24.09893533,1,1134,illegal connection
3258,32.91799954,24.09895267,1,1134,water meter
3259,32.91827315,24.09926909,1,1134,water meter
3260,32.91834658,24.0993153,1,1134,illegal connection
3261,32.91845806,24.09939321,1,1134,water meter
3262,32.91853033,24.09945427,1,1134,illegal connection
3263,32.9186123,24.0995078,1,1134,illegal connection
3264,32.91870154,24.09956739,1,1134,illegal connection
3266,32.91828223,24.09956167,1,1134,non-user
3267,32.91818072,24.09957091,1,1134,illegal connection
3268,32.91786735,24.09936196,1,1134,illegal connection
3269,32.91795796,24.09948984,1,1134,non-user
3270,32.91804252,24.09959122,1,1134,water meter
3272,32.9178427,24.09966871,1,1134,water meter
3273,32.91775997,24.09967816,1,1134,water meter
3274,32.91786804,24.09960737,1,1134,water meter
3276,32.9178273,24.09948086,1,1134,water meter
3278,32.91808832,24.09971441,1,1134,illegal connection
3279,32.91820826,24.0997187,1,1134,water meter
3280,32.9181532,24.09983847,1,1134,illegal connection
3281,32.91826626,24.09995926,1,1134,water meter
3282,32.91815413,24.09994679,1,1134,non-user
3283,32.91806732,24.09993957,1,1134,illegal connection
3284,32.9180732,24.0998285,1,1134,illegal connection
3285,32.91793771,24.09975861,1,1134,illegal connection
3286,32.91785228,24.0997796,1,1134,illegal connection
3288,32.91776647,24.09980135,1,1134,illegal connection
3289,32.91753056,24.09987277,1,1134,water meter
3290,32.91781309,24.1001104,1,1134,illegal connection
3291,32.91786298,24.10021905,1,1134,illegal connection
